Q23311	City of London	
Q7251226	Proteases	
Q18039794	CTAG2	camel
Q18047581	AKT1S1	lobe
Q424232	ALB	blood albumin|albumin|serum albumin
Q18043089	KIDINS220	arms
Q1751296	uterine contraction	contraction
Q18042097	EAF2	traits
Q18042093	CENPJ	cpap
Q18049192	BATF2	sari
Q18036020	SPINK5	nets
Q18029128	MICE	
Q488134	Ontario	ontario
